MLP-All,MLP-RFE,RF-All,RF-RFE,KNN-All,KNN-RFE,SVM-All,SVM-RFE,XGB-All,XGB-RFE
0.3368901368901369,0.7805662805662805,0.8839124839124839,0.8885456885456885,0.7911196911196912,0.8541827541827541,0.8893178893178891,0.8535392535392535,0.794079794079794,0.8074646074646074
0.4218322218322218,0.6582368082368081,0.9137709137709138,0.8702702702702702,0.8398970398970399,0.8218790218790217,0.9145431145431144,0.9145431145431144,0.891119691119691,0.8149292149292149
0.8279100529100529,0.2384259259259259,0.8288359788359787,0.8198412698412698,0.8121693121693121,0.828042328042328,0.8071428571428572,0.8218915343915343,0.8084656084656084,0.7788359788359789
0.7330246913580247,0.7022707231040565,0.8925925925925926,0.8092592592592592,0.8080026455026456,0.7667989417989418,0.78994708994709,0.8084656084656083,0.8003968253968253,0.7472222222222222
0.7134259259259258,0.43037918871252206,0.874074074074074,0.75,0.7731481481481483,0.6791005291005291,0.8074074074074074,0.7457671957671957,0.7355820105820106,0.7837301587301586
